Subregion,Region,Lat,Long,Day,Count,What
Sardegna,Italy,,,2020-03-11,10,In Hospital
Sicilia,Italy,,,2020-03-11,23,In Hospital
Toscana,Italy,,,2020-03-11,87,In Hospital
P.A. Trento,Italy,,,2020-03-11,28,In Hospital
Umbria,Italy,,,2020-03-11,7,In Hospital
Valle d'Aosta,Italy,,,2020-03-11,2,In Hospital
Veneto,Italy,,,2020-03-11,262,In Hospital
Abruzzo,Italy,,,2020-03-12,47,In Hospital
Basilicata,Italy,,,2020-03-12,1,In Hospital
P.A. Bolzano,Italy,,,2020-03-12,21,In Hospital
Calabria,Italy,,,2020-03-12,14,In Hospital
Campania,Italy,,,2020-03-12,56,In Hospital
Emilia Romagna,Italy,,,2020-03-12,814,In Hospital
Friuli Venezia Giulia,Italy,,,2020-03-12,23,In Hospital
Lazio,Italy,,,2020-03-12,85,In Hospital
Liguria,Italy,,,2020-03-12,100,In Hospital
Lombardia,Italy,,,2020-03-12,4247,In Hospital
Marche,Italy,,,2020-03-12,254,In Hospital
Molise,Italy,,,2020-03-12,4,In Hospital
Piemonte,Italy,,,2020-03-12,368,In Hospital
Puglia,Italy,,,2020-03-12,58,In Hospital
Sardegna,Italy,,,2020-03-12,12,In Hospital
Sicilia,Italy,,,2020-03-12,28,In Hospital
Toscana,Italy,,,2020-03-12,100,In Hospital
P.A. Trento,Italy,,,2020-03-12,43,In Hospital
Umbria,Italy,,,2020-03-12,8,In Hospital
Valle d'Aosta,Italy,,,2020-03-12,7,In Hospital
Veneto,Italy,,,2020-03-12,360,In Hospital
Abruzzo,Italy,,,2020-03-13,42,In Hospital
Basilicata,Italy,,,2020-03-13,1,In Hospital
P.A. Bolzano,Italy,,,2020-03-13,20,In Hospital
Calabria,Italy,,,2020-03-13,18,In Hospital
Campania,Italy,,,2020-03-13,60,In Hospital
Emilia Romagna,Italy,,,2020-03-13,942,In Hospital
Friuli Venezia Giulia,Italy,,,2020-03-13,59,In Hospital
Lazio,Italy,,,2020-03-13,122,In Hospital
Liguria,Italy,,,2020-03-13,128,In Hospital
Lombardia,Italy,,,2020-03-13,4435,In Hospital
Marche,Italy,,,2020-03-13,337,In Hospital
Molise,Italy,,,2020-03-13,5,In Hospital
Piemonte,Italy,,,2020-03-13,556,In Hospital
Puglia,Italy,,,2020-03-13,77,In Hospital
Sardegna,Italy,,,2020-03-13,12,In Hospital
Sicilia,Italy,,,2020-03-13,37,In Hospital
Toscana,Italy,,,2020-03-13,134,In Hospital
P.A. Trento,Italy,,,2020-03-13,58,In Hospital
Umbria,Italy,,,2020-03-13,11,In Hospital
Valle d'Aosta,Italy,,,2020-03-13,6,In Hospital
Veneto,Italy,,,2020-03-13,366,In Hospital
Abruzzo,Italy,,,2020-03-14,51,In Hospital
Basilicata,Italy,,,2020-03-14,0,In Hospital
P.A. Bolzano,Italy,,,2020-03-14,26,In Hospital
Calabria,Italy,,,2020-03-14,22,In Hospital
Campania,Italy,,,2020-03-14,72,In Hospital
Emilia Romagna,Italy,,,2020-03-14,1076,In Hospital
Friuli Venezia Giulia,Italy,,,2020-03-14,67,In Hospital
Lazio,Italy,,,2020-03-14,181,In Hospital
Liguria,Italy,,,2020-03-14,213,In Hospital
Lombardia,Italy,,,2020-03-14,4898,In Hospital
Marche,Italy,,,2020-03-14,449,In Hospital
Molise,Italy,,,2020-03-14,5,In Hospital
Piemonte,Italy,,,2020-03-14,538,In Hospital
Puglia,Italy,,,2020-03-14,91,In Hospital
Sardegna,Italy,,,2020-03-14,14,In Hospital
Sicilia,Italy,,,2020-03-14,42,In Hospital
Toscana,Italy,,,2020-03-14,160,In Hospital
P.A. Trento,Italy,,,2020-03-14,68,In Hospital
Umbria,Italy,,,2020-03-14,21,In Hospital
Valle d'Aosta,Italy,,,2020-03-14,12,In Hospital
Veneto,Italy,,,2020-03-14,366,In Hospital
Abruzzo,Italy,,,2020-03-15,72,In Hospital
Basilicata,Italy,,,2020-03-15,0,In Hospital
P.A. Bolzano,Italy,,,2020-03-15,50,In Hospital
Calabria,Italy,,,2020-03-15,32,In Hospital
Campania,Italy,,,2020-03-15,73,In Hospital
Emilia Romagna,Italy,,,2020-03-15,1215,In Hospital
Friuli Venezia Giulia,Italy,,,2020-03-15,98,In Hospital
Lazio,Italy,,,2020-03-15,223,In Hospital
Liguria,Italy,,,2020-03-15,253,In Hospital
Lombardia,Italy,,,2020-03-15,5500,In Hospital
Marche,Italy,,,2020-03-15,521,In Hospital
Molise,Italy,,,2020-03-15,3,In Hospital
Piemonte,Italy,,,2020-03-15,726,In Hospital
Puglia,Italy,,,2020-03-15,116,In Hospital
Sardegna,Italy,,,2020-03-15,16,In Hospital
Sicilia,Italy,,,2020-03-15,56,In Hospital
Toscana,Italy,,,2020-03-15,175,In Hospital
P.A. Trento,Italy,,,2020-03-15,73,In Hospital
Umbria,Italy,,,2020-03-15,25,In Hospital
Valle d'Aosta,Italy,,,2020-03-15,10,In Hospital
Veneto,Italy,,,2020-03-15,426,In Hospital
Abruzzo,Italy,,,2020-03-16,71,In Hospital
Basilicata,Italy,,,2020-03-16,1,In Hospital
P.A. Bolzano,Italy,,,2020-03-16,53,In Hospital
Calabria,Italy,,,2020-03-16,36,In Hospital
Campania,Italy,,,2020-03-16,103,In Hospital
Emilia Romagna,Italy,,,2020-03-16,1362,In Hospital
Friuli Venezia Giulia,Italy,,,2020-03-16,96,In Hospital
Lazio,Italy,,,2020-03-16,267,In Hospital
Liguria,Italy,,,2020-03-16,255,In Hospital
Lombardia,Italy,,,2020-03-16,6171,In Hospital
Marche,Italy,,,2020-03-16,528,In Hospital
Molise,Italy,,,2020-03-16,3,In Hospital
Piemonte,Italy,,,2020-03-16,1045,In Hospital
Puglia,Italy,,,2020-03-16,116,In Hospital
Sardegna,Italy,,,2020-03-16,39,In Hospital
Sicilia,Italy,,,2020-03-16,75,In Hospital
Toscana,Italy,,,2020-03-16,175,In Hospital
P.A. Trento,Italy,,,2020-03-16,73,In Hospital
Umbria,Italy,,,2020-03-16,30,In Hospital
Valle d'Aosta,Italy,,,2020-03-16,28,In Hospital
Veneto,Italy,,,2020-03-16,498,In Hospital
Abruzzo,Italy,,,2020-03-17,94,In Hospital
Basilicata,Italy,,,2020-03-17,5,In Hospital
P.A. Bolzano,Italy,,,2020-03-17,71,In Hospital
Calabria,Italy,,,2020-03-17,45,In Hospital
Campania,Italy,,,2020-03-17,127,In Hospital
Emilia Romagna,Italy,,,2020-03-17,1566,In Hospital
Friuli Venezia Giulia,Italy,,,2020-03-17,104,In Hospital
Lazio,Italy,,,2020-03-17,314,In Hospital
Liguria,Italy,,,2020-03-17,299,In Hospital
Lombardia,Italy,,,2020-03-17,6953,In Hospital
Marche,Italy,,,2020-03-17,599,In Hospital
Molise,Italy,,,2020-03-17,7,In Hospital
Piemonte,Italy,,,2020-03-17,1378,In Hospital
Puglia,Italy,,,2020-03-17,155,In Hospital
Sardegna,Italy,,,2020-03-17,36,In Hospital
Sicilia,Italy,,,2020-03-17,86,In Hospital
Toscana,Italy,,,2020-03-17,329,In Hospital
P.A. Trento,Italy,,,2020-03-17,107,In Hospital
Umbria,Italy,,,2020-03-17,36,In Hospital
Valle d'Aosta,Italy,,,2020-03-17,35,In Hospital
Veneto,Italy,,,2020-03-17,548,In Hospital
Abruzzo,Italy,,,2020-03-18,99,In Hospital
Basilicata,Italy,,,2020-03-18,9,In Hospital
P.A. Bolzano,Italy,,,2020-03-18,79,In Hospital
Calabria,Italy,,,2020-03-18,45,In Hospital
Campania,Italy,,,2020-03-18,127,In Hospital
Emilia Romagna,Italy,,,2020-03-18,1784,In Hospital
Friuli Venezia Giulia,Italy,,,2020-03-18,128,In Hospital
Lazio,Italy,,,2020-03-18,374,In Hospital
Liguria,Italy,,,2020-03-18,401,In Hospital
Lombardia,Italy,,,2020-03-18,7285,In Hospital
Marche,Italy,,,2020-03-18,638,In Hospital
Molise,Italy,,,2020-03-18,7,In Hospital
Piemonte,Italy,,,2020-03-18,1780,In Hospital
Puglia,Italy,,,2020-03-18,156,In Hospital
Sardegna,Italy,,,2020-03-18,42,In Hospital
Sicilia,Italy,,,2020-03-18,100,In Hospital
Toscana,Italy,,,2020-03-18,427,In Hospital
P.A. Trento,Italy,,,2020-03-18,141,In Hospital
Umbria,Italy,,,2020-03-18,54,In Hospital
Valle d'Aosta,Italy,,,2020-03-18,41,In Hospital
Veneto,Italy,,,2020-03-18,646,In Hospital
Abruzzo,Italy,,,2020-03-19,181,In Hospital
Basilicata,Italy,,,2020-03-19,8,In Hospital
P.A. Bolzano,Italy,,,2020-03-19,87,In Hospital
Calabria,Italy,,,2020-03-19,60,In Hospital
Campania,Italy,,,2020-03-19,213,In Hospital
Emilia Romagna,Italy,,,2020-03-19,1900,In Hospital
Friuli Venezia Giulia,Italy,,,2020-03-19,134,In Hospital
Lazio,Italy,,,2020-03-19,426,In Hospital
Liguria,Italy,,,2020-03-19,491,In Hospital
Lombardia,Italy,,,2020-03-19,7387,In Hospital
Marche,Italy,,,2020-03-19,656,In Hospital
Molise,Italy,,,2020-03-19,19,In Hospital
Piemonte,Italy,,,2020-03-19,2279,In Hospital
Puglia,Italy,,,2020-03-19,173,In Hospital
Sardegna,Italy,,,2020-03-19,43,In Hospital
Sicilia,Italy,,,2020-03-19,143,In Hospital
Toscana,Italy,,,2020-03-19,501,In Hospital
P.A. Trento,Italy,,,2020-03-19,169,In Hospital
Umbria,Italy,,,2020-03-19,69,In Hospital
Valle d'Aosta,Italy,,,2020-03-19,47,In Hospital
Veneto,Italy,,,2020-03-19,771,In Hospital
Abruzzo,Italy,,,2020-03-20,190,In Hospital
Basilicata,Italy,,,2020-03-20,8,In Hospital
P.A. Bolzano,Italy,,,2020-03-20,99,In Hospital
Calabria,Italy,,,2020-03-20,71,In Hospital
Campania,Italy,,,2020-03-20,130,In Hospital
Emilia Romagna,Italy,,,2020-03-20,2083,In Hospital
Friuli Venezia Giulia,Italy,,,2020-03-20,143,In Hospital
Lazio,Italy,,,2020-03-20,537,In Hospital
Liguria,Italy,,,2020-03-20,573,In Hospital
Lombardia,Italy,,,2020-03-20,7735,In Hospital
Marche,Italy,,,2020-03-20,704,In Hospital
Molise,Italy,,,2020-03-20,20,In Hospital
Piemonte,Italy,,,2020-03-20,1541,In Hospital
Puglia,Italy,,,2020-03-20,191,In Hospital
Sardegna,Italy,,,2020-03-20,56,In Hospital
Sicilia,Italy,,,2020-03-20,168,In Hospital
Toscana,Italy,,,2020-03-20,601,In Hospital
P.A. Trento,Italy,,,2020-03-20,198,In Hospital
Umbria,Italy,,,2020-03-20,75,In Hospital
Valle d'Aosta,Italy,,,2020-03-20,54,In Hospital
Veneto,Italy,,,2020-03-20,843,In Hospital
Abruzzo,Italy,,,2020-03-21,185,In Hospital
Basilicata,Italy,,,2020-03-21,12,In Hospital
P.A. Bolzano,Italy,,,2020-03-21,127,In Hospital
Calabria,Italy,,,2020-03-21,73,In Hospital
Campania,Italy,,,2020-03-21,233,In Hospital
Emilia Romagna,Italy,,,2020-03-21,2267,In Hospital
Friuli Venezia Giulia,Italy,,,2020-03-21,152,In Hospital
Lazio,Italy,,,2020-03-21,591,In Hospital
Liguria,Italy,,,2020-03-21,598,In Hospital
Lombardia,Italy,,,2020-03-21,8258,In Hospital
Marche,Italy,,,2020-03-21,742,In Hospital
Molise,Italy,,,2020-03-21,21,In Hospital
Piemonte,Italy,,,2020-03-21,1976,In Hospital
Puglia,Italy,,,2020-03-21,209,In Hospital
Sardegna,Italy,,,2020-03-21,65,In Hospital
Sicilia,Italy,,,2020-03-21,206,In Hospital
Toscana,Italy,,,2020-03-21,664,In Hospital
P.A. Trento,Italy,,,2020-03-21,233,In Hospital
Umbria,Italy,,,2020-03-21,92,In Hospital
Valle d'Aosta,Italy,,,2020-03-21,62,In Hospital
Veneto,Italy,,,2020-03-21,942,In Hospital
Abruzzo,Italy,,,2020-03-22,218,In Hospital
Basilicata,Italy,,,2020-03-22,13,In Hospital
P.A. Bolzano,Italy,,,2020-03-22,146,In Hospital
Calabria,Italy,,,2020-03-22,77,In Hospital
Campania,Italy,,,2020-03-22,243,In Hospital
Emilia Romagna,Italy,,,2020-03-22,2429,In Hospital
Friuli Venezia Giulia,Italy,,,2020-03-22,163,In Hospital
Lazio,Italy,,,2020-03-22,671,In Hospital
Liguria,Italy,,,2020-03-22,736,In Hospital
Lombardia,Italy,,,2020-03-22,9439,In Hospital
Marche,Italy,,,2020-03-22,816,In Hospital
Molise,Italy,,,2020-03-22,24,In Hospital
Piemonte,Italy,,,2020-03-22,2118,In Hospital
Puglia,Italy,,,2020-03-22,252,In Hospital
Sardegna,Italy,,,2020-03-22,67,In Hospital
Sicilia,Italy,,,2020-03-22,220,In Hospital
Toscana,Italy,,,2020-03-22,706,In Hospital
P.A. Trento,Italy,,,2020-03-22,235,In Hospital
Umbria,Italy,,,2020-03-22,97,In Hospital
Valle d'Aosta,Italy,,,2020-03-22,63,In Hospital
Veneto,Italy,,,2020-03-22,1113,In Hospital
All,Italy,,,2020-02-24,26,In ICU
All,Italy,,,2020-02-25,35,In ICU
All,Italy,,,2020-02-26,36,In ICU
All,Italy,,,2020-02-27,56,In ICU
All,Italy,,,2020-02-28,64,In ICU
All,Italy,,,2020-02-29,105,In ICU
All,Italy,,,2020-03-01,140,In ICU
All,Italy,,,2020-03-02,166,In ICU
All,Italy,,,2020-03-03,229,In ICU
All,Italy,,,2020-03-04,295,In ICU
All,Italy,,,2020-03-05,351,In ICU
All,Italy,,,2020-03-06,462,In ICU
All,Italy,,,2020-03-07,567,In ICU
All,Italy,,,2020-03-08,650,In ICU
All,Italy,,,2020-03-09,733,In ICU
All,Italy,,,2020-03-10,877,In ICU
All,Italy,,,2020-03-11,1028,In ICU
All,Italy,,,2020-03-12,1153,In ICU
All,Italy,,,2020-03-13,1328,In ICU
All,Italy,,,2020-03-14,1518,In ICU
All,Italy,,,2020-03-15,1672,In ICU
All,Italy,,,2020-03-16,1851,In ICU
All,Italy,,,2020-03-17,2060,In ICU
All,Italy,,,2020-03-18,2257,In ICU
All,Italy,,,2020-03-19,2498,In ICU
All,Italy,,,2020-03-20,2655,In ICU
All,Italy,,,2020-03-21,2857,In ICU
All,Italy,,,2020-03-22,3009,In ICU
Abruzzo,Italy,,,2020-02-24,0,In ICU
Basilicata,Italy,,,2020-02-24,0,In ICU
P.A. Bolzano,Italy,,,2020-02-24,0,In ICU
Calabria,Italy,,,2020-02-24,0,In ICU
Campania,Italy,,,2020-02-24,0,In ICU
Emilia Romagna,Italy,,,2020-02-24,2,In ICU
Friuli Venezia Giulia,Italy,,,2020-02-24,0,In ICU
Lazio,Italy,,,2020-02-24,1,In ICU
Liguria,Italy,,,2020-02-24,0,In ICU
Lombardia,Italy,,,2020-02-24,19,In ICU
Marche,Italy,,,2020-02-24,0,In ICU
Molise,Italy,,,2020-02-24,0,In ICU
Piemonte,Italy,,,2020-02-24,0,In ICU
Puglia,Italy,,,2020-02-24,0,In ICU
Sardegna,Italy,,,2020-02-24,0,In ICU
Sicilia,Italy,,,2020-02-24,0,In ICU
Toscana,Italy,,,2020-02-24,0,In ICU
P.A. Trento,Italy,,,2020-02-24,0,In ICU
Umbria,Italy,,,2020-02-24,0,In ICU
Valle d'Aosta,Italy,,,2020-02-24,0,In ICU
Veneto,Italy,,,2020-02-24,4,In ICU
Abruzzo,Italy,,,2020-02-25,0,In ICU
Basilicata,Italy,,,2020-02-25,0,In ICU
P.A. Bolzano,Italy,,,2020-02-25,0,In ICU
Calabria,Italy,,,2020-02-25,0,In ICU
Campania,Italy,,,2020-02-25,0,In ICU
Emilia Romagna,Italy,,,2020-02-25,2,In ICU
Friuli Venezia Giulia,Italy,,,2020-02-25,0,In ICU
Lazio,Italy,,,2020-02-25,1,In ICU
Liguria,Italy,,,2020-02-25,0,In ICU
Lombardia,Italy,,,2020-02-25,25,In ICU
Marche,Italy,,,2020-02-25,0,In ICU
Molise,Italy,,,2020-02-25,0,In ICU
Piemonte,Italy,,,2020-02-25,0,In ICU
Puglia,Italy,,,2020-02-25,0,In ICU
Sardegna,Italy,,,2020-02-25,0,In ICU
Sicilia,Italy,,,2020-02-25,0,In ICU
Toscana,Italy,,,2020-02-25,0,In ICU
P.A. Trento,Italy,,,2020-02-25,0,In ICU
Umbria,Italy,,,2020-02-25,0,In ICU
Valle d'Aosta,Italy,,,2020-02-25,0,In ICU
Veneto,Italy,,,2020-02-25,7,In ICU
Abruzzo,Italy,,,2020-02-26,0,In ICU
Basilicata,Italy,,,2020-02-26,0,In ICU
P.A. Bolzano,Italy,,,2020-02-26,0,In ICU
Calabria,Italy,,,2020-02-26,0,In ICU
Campania,Italy,,,2020-02-26,0,In ICU
Emilia Romagna,Italy,,,2020-02-26,3,In ICU
Friuli Venezia Giulia,Italy,,,2020-02-26,0,In ICU
Lazio,Italy,,,2020-02-26,0,In ICU
Liguria,Italy,,,2020-02-26,0,In ICU
Lombardia,Italy,,,2020-02-26,25,In ICU
Marche,Italy,,,2020-02-26,0,In ICU
Molise,Italy,,,2020-02-26,0,In ICU
Piemonte,Italy,,,2020-02-26,0,In ICU
Puglia,Italy,,,2020-02-26,0,In ICU
Sardegna,Italy,,,2020-02-26,0,In ICU
Sicilia,Italy,,,2020-02-26,0,In ICU
Toscana,Italy,,,2020-02-26,0,In ICU
P.A. Trento,Italy,,,2020-02-26,0,In ICU
Umbria,Italy,,,2020-02-26,0,In ICU
Valle d'Aosta,Italy,,,2020-02-26,0,In ICU
Veneto,Italy,,,2020-02-26,8,In ICU
Abruzzo,Italy,,,2020-02-27,0,In ICU
Basilicata,Italy,,,2020-02-27,0,In ICU
P.A. Bolzano,Italy,,,2020-02-27,0,In ICU
Calabria,Italy,,,2020-02-27,0,In ICU
Campania,Italy,,,2020-02-27,0,In ICU
Emilia Romagna,Italy,,,2020-02-27,6,In ICU
Friuli Venezia Giulia,Italy,,,2020-02-27,0,In ICU
Lazio,Italy,,,2020-02-27,0,In ICU
Liguria,Italy,,,2020-02-27,0,In ICU
Lombardia,Italy,,,2020-02-27,41,In ICU
Marche,Italy,,,2020-02-27,1,In ICU
Molise,Italy,,,2020-02-27,0,In ICU
Piemonte,Italy,,,2020-02-27,0,In ICU
Puglia,Italy,,,2020-02-27,0,In ICU
Sardegna,Italy,,,2020-02-27,0,In ICU
Sicilia,Italy,,,2020-02-27,0,In ICU
Toscana,Italy,,,2020-02-27,0,In ICU
P.A. Trento,Italy,,,2020-02-27,0,In ICU
Umbria,Italy,,,2020-02-27,0,In ICU
Valle d'Aosta,Italy,,,2020-02-27,0,In ICU
Veneto,Italy,,,2020-02-27,8,In ICU
Abruzzo,Italy,,,2020-02-28,0,In ICU
Basilicata,Italy,,,2020-02-28,0,In ICU
P.A. Bolzano,Italy,,,2020-02-28,0,In ICU
Calabria,Italy,,,2020-02-28,0,In ICU
Campania,Italy,,,2020-02-28,0,In ICU
Emilia Romagna,Italy,,,2020-02-28,6,In ICU
Friuli Venezia Giulia,Italy,,,2020-02-28,0,In ICU
Lazio,Italy,,,2020-02-28,0,In ICU
Liguria,Italy,,,2020-02-28,0,In ICU
Lombardia,Italy,,,2020-02-28,47,In ICU
Marche,Italy,,,2020-02-28,2,In ICU
Molise,Italy,,,2020-02-28,0,In ICU
Piemonte,Italy,,,2020-02-28,0,In ICU
Puglia,Italy,,,2020-02-28,0,In ICU
Sardegna,Italy,,,2020-02-28,0,In ICU
Sicilia,Italy,,,2020-02-28,0,In ICU
Toscana,Italy,,,2020-02-28,0,In ICU
P.A. Trento,Italy,,,2020-02-28,0,In ICU
Umbria,Italy,,,2020-02-28,0,In ICU
Valle d'Aosta,Italy,,,2020-02-28,0,In ICU
Veneto,Italy,,,2020-02-28,9,In ICU
Abruzzo,Italy,,,2020-02-29,0,In ICU
Basilicata,Italy,,,2020-02-29,0,In ICU
P.A. Bolzano,Italy,,,2020-02-29,0,In ICU
Calabria,Italy,,,2020-02-29,0,In ICU
Campania,Italy,,,2020-02-29,0,In ICU
Emilia Romagna,Italy,,,2020-02-29,11,In ICU
Friuli Venezia Giulia,Italy,,,2020-02-29,0,In ICU
Lazio,Italy,,,2020-02-29,0,In ICU
Liguria,Italy,,,2020-02-29,1,In ICU
Lombardia,Italy,,,2020-02-29,80,In ICU
Marche,Italy,,,2020-02-29,2,In ICU
Molise,Italy,,,2020-02-29,0,In ICU
Piemonte,Italy,,,2020-02-29,0,In ICU
Puglia,Italy,,,2020-02-29,0,In ICU
Sardegna,Italy,,,2020-02-29,0,In ICU
Sicilia,Italy,,,2020-02-29,0,In ICU
Toscana,Italy,,,2020-02-29,0,In ICU
P.A. Trento,Italy,,,2020-02-29,0,In ICU
Umbria,Italy,,,2020-02-29,0,In ICU
Valle d'Aosta,Italy,,,2020-02-29,0,In ICU
Veneto,Italy,,,2020-02-29,11,In ICU
Abruzzo,Italy,,,2020-03-01,0,In ICU
Basilicata,Italy,,,2020-03-01,0,In ICU
P.A. Bolzano,Italy,,,2020-03-01,0,In ICU
Calabria,Italy,,,2020-03-01,0,In ICU
Campania,Italy,,,2020-03-01,0,In ICU
Emilia Romagna,Italy,,,2020-03-01,13,In ICU
Friuli Venezia Giulia,Italy,,,2020-03-01,0,In ICU
Lazio,Italy,,,2020-03-01,0,In ICU
Liguria,Italy,,,2020-03-01,1,In ICU
Lombardia,Italy,,,2020-03-01,106,In ICU
Marche,Italy,,,2020-03-01,5,In ICU
Molise,Italy,,,2020-03-01,0,In ICU
Piemonte,Italy,,,2020-03-01,2,In ICU
Puglia,Italy,,,2020-03-01,0,In ICU
Sardegna,Italy,,,2020-03-01,0,In ICU
Sicilia,Italy,,,2020-03-01,0,In ICU
Toscana,Italy,,,2020-03-01,0,In ICU
P.A. Trento,Italy,,,2020-03-01,0,In ICU
Umbria,Italy,,,2020-03-01,0,In ICU
Valle d'Aosta,Italy,,,2020-03-01,0,In ICU
Veneto,Italy,,,2020-03-01,13,In ICU
Abruzzo,Italy,,,2020-03-02,0,In ICU
Basilicata,Italy,,,2020-03-02,0,In ICU
P.A. Bolzano,Italy,,,2020-03-02,0,In ICU
Calabria,Italy,,,2020-03-02,0,In ICU
Campania,Italy,,,2020-03-02,0,In ICU
Emilia Romagna,Italy,,,2020-03-02,16,In ICU
Friuli Venezia Giulia,Italy,,,2020-03-02,0,In ICU
Lazio,Italy,,,2020-03-02,0,In ICU
Liguria,Italy,,,2020-03-02,1,In ICU
Lombardia,Italy,,,2020-03-02,127,In ICU
Marche,Italy,,,2020-03-02,6,In ICU
Molise,Italy,,,2020-03-02,0,In ICU
Piemonte,Italy,,,2020-03-02,2,In ICU
Puglia,Italy,,,2020-03-02,0,In ICU
Sardegna,Italy,,,2020-03-02,0,In ICU
Sicilia,Italy,,,2020-03-02,0,In ICU
Toscana,Italy,,,2020-03-02,0,In ICU
P.A. Trento,Italy,,,2020-03-02,0,In ICU
Umbria,Italy,,,2020-03-02,0,In ICU
Valle d'Aosta,Italy,,,2020-03-02,0,In ICU
